Date,ET(mm/day)
21160602,3.1438327
21160603,2.4032919
21160604,3.3458362
21160605,3.2184289
21160606,3.9020736
21160607,3.3152962
21160608,2.4511902
21160609,3.3506231
21160610,2.8840325
21160611,3.7271144
21160612,2.6030085
21160613,2.9352365
21160614,3.9177253
21160615,4.1064229
21160616,3.2975454
21160617,4.0999579
21160618,3.7890985
21160619,3.9658823
21160620,3.697058
21160621,2.8742013
21160622,0.26399031
21160623,2.529053
21160624,2.7942023
21160625,2.5139804
21160626,2.722821
21160627,2.6645095
21160628,2.7378945
21160629,2.6888249
21160630,3.0942464
21160701,3.4743321
21160702,3.050467
21160703,3.736079
21160704,3.3809087
21160705,3.5735841
21160706,3.7313659
21160707,4.1194077
21160708,3.7600405
21160709,4.0065584
21160710,3.9792607
21160711,1.3394645
21160712,4.0180945
21160713,4.2515898
21160714,4.5114002
21160715,4.6307998
21160716,4.6029973
21160717,4.1608224
21160718,4.8211474
21160719,4.4593239
21160720,4.6655321
21160721,4.8032579
21160722,4.0277042
21160723,2.9510219
21160724,3.5827365
21160725,3.6806459
21160726,3.3188758
21160727,4.1067028
21160728,3.5201809
21160729,1.7468851
21160730,2.1877241
21160731,0.76881474
21160801,2.6909173
21160802,2.3551629
21160803,2.9854577
21160804,2.868118
21160805,2.7142296
21160806,2.7489147
21160807,2.8620367
21160808,1.9622066
21160809,2.5562372
21160810,3.24266
21160811,3.0266478
21160812,2.5436738
21160813,2.1287398
21160814,1.4673831
21160815,3.1035395
21160816,3.0342913
21160817,3.1485703
21160818,3.0297537
21160819,3.1177189
21160820,1.8868747
21160821,2.4575305
21160822,3.0584323
21160823,3.9837666
21160824,3.7428052
21160825,2.5739019
21160826,3.2094831
21160827,3.958854
21160828,3.7320108
21160829,2.8388178
21160830,3.834568
21160831,3.7215562
21160901,2.6077833
21160902,3.3269711
21160903,2.6320128
21160904,2.6857595
21160905,3.388494
21160906,2.9524932
21160907,2.1088705
21160908,2.5047131
21160909,2.2325776
21160910,1.6009204
21160911,1.845783
21160912,2.5334663
21160913,2.721292
21160914,2.6042809
21160915,2.190305
21160916,2.5830786
21160917,0.24758609
21160918,1.3195701
21160919,0.45137206
21160920,1.6887636
21160921,0.5313713
21160922,0.14537969
21160923,0.54352653
21160924,1.8599944
21160925,1.2992961
21160926,1.6764596
21160927,0.59121412
21160928,1.5121757
21160929,1.8311862
21160930,0.97794551
21161001,1.2895054
21161002,1.5458837
21161003,1.0805156
21161004,1.4316278
21161005,1.082365
21161006,1.3333898
21161007,0.88496941
21161008,1.0137358
21161009,1.0143985
21161010,0.67277062
21161011,0.86824626
21161012,1.3550839
21161013,1.3833936
21161014,1.1325388
21161015,1.4284143
21161016,1.6147914
21161017,1.5203871
21161018,1.657956
21161019,1.4127777
21161020,1.1958238
21161021,1.5253723
21161022,1.2003661
21161023,1.7964815
21161024,0.77852368
21161025,1.0366943
21161026,1.3033687
21161027,0.9304865
21161028,0.61312079
21161029,1.3545412
21161030,1.785
21161031,1.0622103
21161101,0.82347023
21161102,1.0603707
21161103,1.4021268
21161104,1.3146873
21161105,1.1568164
21161106,0.94849265
21161107,0.94833636
21161108,1.2468251
21161109,0.96242058
21161110,1.3712636
21161111,1.0860515
21161112,0.90050519
21161113,1.7056148
21161114,1.3623384
21161115,1.2665631
21161116,1.5607319
21161117,0.77149522
21161118,1.3141289
21161119,1.2395297
21161120,1.1046467
21161121,0.88795543
21161122,1.0832388
21161123,0.89099669
21161124,1.1987098
21161125,1.2179941
21161126,0.99747211
21161127,0.88070571
21161128,0.82977867
21161129,1.188736
21161130,1.1233807
21161201,0.93947458
21161202,0.8118403
21161203,0.79845965
21161204,0.82624644
21161205,1.0460397
21161206,1.191707
21161207,1.2278734
21161208,0.81093407
21161209,0.94337988
21161210,1.1319202
21161211,0.54649699
21161212,1.2836506
21161213,0.94453508
21161214,0.77863067
21161215,1.0319375
21161216,1.0865858
21161217,0.83643454
21161218,0.84717274
21161219,0.79562169
21161220,0.67849708
21161221,0.97066724
21161222,1.4074545
21161223,0.97766095
21161224,1.136825
21161225,0.946374
21161226,0.82478666
21161227,0.9301452
21161228,1.1557636
21161229,1.0318438
21161230,0.59335405
21161231,1.1780742
21170101,0.91948813
21170102,0.61955577
21170103,0.75889993
21170104,0.94590032
21170105,0.72320956
21170106,0.98641926
21170107,0.93479031
21170108,0.98198521
21170109,0.79666024
21170110,0.70528764
21170111,0.3898837
21170112,0.7805624
21170113,0.87325275
21170114,1.2338799
21170115,1.2397858
21170116,1.2490672
21170117,0.96213037
21170118,1.1503792
21170119,1.2311238
21170120,1.4579164
21170121,1.1705012
21170122,1.1402639
21170123,1.2670739
21170124,1.1654388
21170125,0.53146333
21170126,0.74399704
21170127,1.1882253
21170128,0.99455798
21170129,1.4341441
21170130,1.253498
21170131,0.8457346
21170201,0.93705261
21170202,1.0706465
21170203,0.84348887
21170204,0.66359502
21170205,0.75659823
21170206,1.2210693
21170207,1.3630401
21170208,1.0165541
21170209,1.1924354
21170210,1.1105002
21170211,1.1781631
21170212,1.2898502
21170213,1.376314
21170214,1.0497741
21170215,0.81114829
21170216,0.87257522
21170217,1.0011443
21170218,1.1559436
21170219,1.444975
21170220,1.6646142
21170221,1.2093835
21170222,1.2018157
21170223,1.1807902
21170224,1.1817094
21170225,1.150566
21170226,0.84045035
21170227,1.2023894
21170228,0.62123716
21170301,0.67700273
21170302,1.6701791
21170303,0.48761219
21170304,0.62699753
21170305,0.88904625
21170306,0.45251885
21170307,1.0069436
21170308,1.2845902
21170309,1.1300111
21170310,1.5939982
21170311,1.1711026
21170312,0.42199671
21170313,1.5447055
21170314,0.95234615
21170315,0.37989637
21170316,0.85362446
21170317,1.0634028
21170318,0.82425416
21170319,1.0456734
21170320,0.89274526
21170321,1.1309017
21170322,1.0110148
21170323,1.4837404
21170324,0.89085436
21170325,1.1725085
21170326,1.3907616
21170327,1.2132295
21170328,1.0017277
21170329,0.90145326
21170330,1.5763425
21170331,0.81379354
21170401,0.91864467
21170402,1.0754151
21170403,1.1178054
21170404,1.3567268
21170405,1.5064242
21170406,1.1435199
21170407,0.91730201
21170408,1.3456686
21170409,1.0255618
21170410,1.0620744
21170411,1.1939647
21170412,0.8379513
21170413,1.1834518
21170414,1.1094074
21170415,1.0584928
21170416,1.5362481
21170417,1.7757585
21170418,1.5299039
21170419,1.632926
21170420,1.6697624
21170421,1.192386
21170422,1.6040155
21170423,1.5069809
21170424,1.3822315
21170425,0.77544773
21170426,1.535859
21170427,1.8570744
21170428,1.5365998
21170429,0.92979175
21170430,0.97515583
21170501,1.2172103
21170502,1.155376
21170503,1.6232816
21170504,1.1274214
21170505,1.5057338
21170506,1.5373009
21170507,1.6525887
21170508,1.5488276
21170509,1.4339441
21170510,1.424956
21170511,1.5888321
21170512,1.6730027
21170513,1.819742
21170514,1.204916
21170515,1.7766062
21170516,1.7512962
21170517,2.0105047
21170518,2.132941
21170519,2.0238008
21170520,2.6327126
21170521,2.3422649
21170522,2.3262963
21170523,1.7044171
21170524,2.1911955
21170525,2.396136
21170526,2.355952
21170527,2.7748108
21170528,2.5915956
21170529,2.5744438
21170530,2.983845
21170531,2.6901019
21170601,2.9242041
21170602,2.2135634
21170603,3.2434149
21170604,2.7806609
21170605,3.4939251
21170606,3.5931809
21170607,3.6503367
21170608,1.0097297
21170609,3.1689038
21170610,2.7516341
21170611,2.9867439
21170612,3.4882305
21170613,3.5482552
21170614,3.6568158
21170615,3.1465266
21170616,3.2580359
21170617,2.9235437
21170618,2.7905719
21170619,2.6853993
21170620,2.5152521
21170621,2.8129103
21170622,2.9240582
21170623,2.6012104
21170624,2.6157751
21170625,2.2490625
21170626,2.2265983
21170627,2.1620953
21170628,2.3726149
21170629,2.4007628
21170630,2.7545969
21170701,2.3605506
21170702,2.7392631
21170703,2.2931087
21170704,2.4912684
21170705,2.9579434
21170706,2.6774075
21170707,3.0627687
21170708,3.2876101
21170709,3.5720592
21170710,3.1260419
21170711,3.198602
21170712,3.5236692
21170713,4.1283717
21170714,3.3874841
21170715,3.9385304
21170716,3.5859315
21170717,3.8207912
21170718,3.9649858
21170719,3.9515193
21170720,3.6479683
21170721,2.4690442
21170722,2.4400079
21170723,2.498934
21170724,2.2403371
21170725,1.8896508
21170726,1.6464837
21170727,1.8460078
21170728,2.6295795
21170729,2.6516619
21170730,1.506569
21170731,1.845907
21170801,1.8026271
21170802,2.3070672
21170803,2.4713049
21170804,2.2941723
21170805,2.1749144
21170806,1.8275285
21170807,2.2142594
21170808,1.728242
21170809,1.9559085
21170810,2.4388812
21170811,1.8697472
21170812,1.5740458
21170813,2.3229542
21170814,2.8910651
21170815,2.8377838
21170816,2.3310215
21170817,3.2995095
21170818,2.4749775
21170819,2.3742154
21170820,3.1618361
21170821,3.4299941
21170822,3.2195246
21170823,3.2378139
21170824,3.6378114
21170825,3.3978956
21170826,3.2513249
21170827,3.0284584
21170828,1.3580115
21170829,2.4937067
21170830,3.0249135
21170831,3.1572106
21170901,2.5023501
21170902,2.1818888
21170903,1.9849287
21170904,1.8076549
21170905,2.2361438
21170906,1.7140708
21170907,2.2152696
21170908,2.8898339
21170909,2.0460303
21170910,2.2502644
21170911,1.6508203
21170912,1.3353087
21170913,1.6816834
21170914,1.6257707
21170915,1.8913633
21170916,1.5191498
21170917,1.1965485
21170918,1.7408334
21170919,1.0439448
21170920,1.6564379
21170921,0.9829337
21170922,0.9680419
21170923,1.9375401
21170924,0.2633355
21170925,0.32806653
21170926,0.51888329
21170927,0.46542546
21170928,0.16983381
21170929,0.86317146
21170930,1.0434042
21171001,1.5205238
21171002,1.1834434
21171003,1.3338336
21171004,1.5152792
21171005,0.83626705
21171006,0.69526011
21171007,0.155431
21171008,1.147239
21171009,0.8188234
21171010,1.3527827
21171011,0.63859993
21171012,0.67924321
21171013,0.81604707
21171014,1.282034
21171015,0.47453868
21171016,0.5380615
21171017,1.2428794
21171018,1.5989387
21171019,1.2754593
21171020,1.4384642
21171021,0.8579945
21171022,0.9682287
21171023,0.89812648
21171024,0.67636687
21171025,1.7279894
21171026,1.2482332
21171027,1.5646785
21171028,1.1674874
21171029,1.2112919
21171030,1.5008334
21171031,1.3524969
21171101,1.0590705
21171102,0.48389268
21171103,0.99891454
21171104,1.3655677
21171105,1.0479839
21171106,1.3152541
21171107,0.9889161
21171108,1.6236912
21171109,1.4939961
21171110,0.74795204
21171111,0.54764509
21171112,1.2872106
21171113,0.47240731
21171114,0.46752983
21171115,0.54880559
21171116,0.60674822
21171117,0.99404711
21171118,1.7245749
21171119,1.1496565
21171120,1.7124219
21171121,1.1936606
21171122,1.0786093
21171123,1.7078432
21171124,0.95687443
21171125,1.4668466
21171126,1.0448203
21171127,0.95068926
21171128,1.1197127
21171129,1.1839867
21171130,0.80337149
21171201,1.1672041
21171202,1.1224134
21171203,1.1960318
21171204,0.72022289
21171205,0.93400753
21171206,1.5163544
21171207,1.1981834
21171208,0.62953067
21171209,0.95217228
21171210,1.0327259
21171211,0.79558277
21171212,1.0730345
21171213,1.3800403
21171214,0.65240312
21171215,0.93626696
21171216,1.0079484
21171217,1.208984
21171218,1.2527335
21171219,1.1494491
21171220,0.60610795
21171221,1.0431981
21171222,1.0991726
21171223,1.1201382
21171224,0.95375079
21171225,1.3579823
21171226,1.1821698
21171227,1.3252568
21171228,1.4324465
21171229,0.81656545
21171230,1.3834153
21171231,1.2756188
21180101,0.99948293
21180102,1.0618589
21180103,0.62894922
21180104,0.92003816
21180105,0.7231288
21180106,1.0074242
21180107,1.264634
21180108,0.84296668
21180109,0.9672336
21180110,0.71610194
21180111,0.71867961
21180112,0.89473563
21180113,1.0474463
21180114,1.0975568
21180115,1.3788809
21180116,0.92931324
21180117,1.2912508
21180118,1.1080546
21180119,0.60535377
21180120,1.0141402
21180121,0.85048133
21180122,0.8262679
21180123,1.1821021
21180124,1.2824709
21180125,1.4214761
21180126,1.3351122
21180127,1.0770183
21180128,1.0388442
21180129,0.94607204
21180130,0.72261393
21180131,1.2365237
21180201,0.7929129
21180202,1.0421088
21180203,1.3067387
21180204,0.81958759
21180205,1.3718423
21180206,0.98354447
21180207,0.97814393
21180208,0.78178245
21180209,0.7597447
21180210,0.7836591
21180211,1.1615667
21180212,1.184737
21180213,0.56093997
21180214,0.80300653
21180215,0.84807771
21180216,0.98998612
21180217,1.100355
21180218,1.2878872
21180219,0.94730473
21180220,1.2894454
21180221,1.3957361
21180222,1.0646439
21180223,1.1101432
21180224,1.0853881
21180225,1.1207281
21180226,1.0491419
21180227,0.8392657
21180228,0.86673224
21180301,0.78220659
21180302,0.98009819
21180303,1.0200547
21180304,0.28563082
21180305,0.2162672
21180306,0.96698046
21180307,1.287089
21180308,1.0094875
21180309,0.74670464
21180310,1.529375
21180311,0.51677197
21180312,1.244904
21180313,1.5066724
21180314,1.2826834
21180315,0.23755029
21180316,1.2895622
21180317,1.1175059
21180318,1.0624878
21180319,1.6815823
21180320,1.4543227
21180321,1.2917532
21180322,0.62076485
21180323,0.2829197
21180324,1.2591354
21180325,0.34147501
21180326,1.463557
21180327,0.73289257
21180328,1.0456338
21180329,0.95581764
21180330,1.0572495
21180331,0.80775696
21180401,1.5028967
21180402,0.65186864
21180403,0.55941945
21180404,1.4934268
21180405,1.3590276
21180406,1.6976733
21180407,1.2428864
21180408,0.94287026
21180409,0.7474671
21180410,1.1545103
21180411,1.2198309
21180412,0.792005
21180413,1.3166327
21180414,1.5474503
21180415,1.445343
21180416,1.3024886
21180417,1.5105366
21180418,1.4040104
21180419,1.7003385
21180420,1.229372
21180421,1.0482287
21180422,1.2990772
21180423,1.6567243
21180424,1.186518
21180425,1.3495671
21180426,1.7831128
21180427,1.4623801
21180428,2.334384
21180429,1.7114639
21180430,1.7202535
21180501,1.7910943
21180502,1.9778662
21180503,1.9215722
21180504,1.2938999
21180505,1.5461293
21180506,1.9905403
21180507,2.456706
21180508,2.5549877
21180509,1.8631183
21180510,1.8132932
21180511,2.6455214
21180512,2.4460602
21180513,2.4854183
21180514,1.945034
21180515,1.8833699
21180516,1.9221472
21180517,1.8995049
21180518,1.5790817
21180519,2.1797116
21180520,2.2904935
21180521,2.1902544
21180522,2.7591994
21180523,2.4983969
21180524,2.0783293
21180525,2.6813674
21180526,1.7490963
21180527,2.2017841
21180528,2.1298289
21180529,2.4027076
21180530,3.273885
21180531,2.8335826
21180601,2.9360638
21180602,2.9902093
21180603,2.9173954
21180604,2.4518762
21180605,1.5279336
21180606,0.62310445
21180607,2.5586679
21180608,2.4110112
21180609,2.60218
21180610,2.1425438
21180611,2.9187477
21180612,2.3926275
21180613,2.6597354
21180614,3.0552068
21180615,3.1511974
21180616,3.0345962
21180617,3.3790925
21180618,0.82816029
21180619,2.5514765
21180620,2.7408724
21180621,3.079129
21180622,2.9773088
21180623,2.7712517
21180624,3.2527325
21180625,3.4985125
21180626,3.0835738
21180627,1.9722462
21180628,3.144316
21180629,2.1068442
21180630,2.5828776
21180701,3.4158595
21180702,3.7484405
21180703,3.3198891
21180704,3.2179718
21180705,3.1577792
21180706,3.5387645
21180707,3.6047645
21180708,3.4883578
21180709,3.538975
21180710,3.6626043
21180711,3.1989369
21180712,3.9368434
21180713,3.9205909
21180714,4.3304672
21180715,3.9536827
21180716,3.7812917
21180717,4.51717
21180718,3.8832755
21180719,3.7905636
21180720,2.2018723
21180721,1.7308084
21180722,2.6304622
21180723,3.661211
21180724,3.5863299
21180725,3.8429585
21180726,3.611104
21180727,3.8024185
21180728,3.1646335
21180729,3.7243991
21180730,3.4903784
21180731,3.8705184
21180801,3.3020668
21180802,2.2830193
21180803,4.5488753
21180804,3.298394
21180805,3.2397342
21180806,2.9881895
21180807,2.757992
21180808,1.7666259
21180809,3.1465194
21180810,3.5690157
21180811,3.161927
21180812,3.5047309
21180813,3.7984152
21180814,3.6946843
21180815,3.0606546
21180816,3.6370771
21180817,3.0838161
21180818,2.7528605
21180819,3.1473413
21180820,3.0280273
21180821,1.3940465
21180822,2.3261023
21180823,2.9973533
21180824,3.156265
21180825,3.2387135
21180826,2.9738672
21180827,2.1181929
21180828,3.4547884
21180829,3.8996863
21180830,4.1009183
21180831,3.088521
21180901,2.5852885
21180902,2.5830092
21180903,2.2905538
21180904,2.601866
21180905,0.91386175
21180906,2.0914688
21180907,1.7226224
21180908,1.8021367
21180909,1.9255831
21180910,1.3206393
21180911,2.1311467
21180912,1.9297286
21180913,1.8722275
21180914,1.7930912
21180915,1.6653105
21180916,1.8816857
21180917,1.9143677
21180918,1.3770908
21180919,1.2323937
21180920,1.3280025
21180921,2.0068538
21180922,0.92432845
21180923,1.1642301
21180924,1.1360236
21180925,1.2491074
21180926,0.47516695
21180927,0.73673683
21180928,0.72945654
21180929,1.3924428
21180930,1.3013417
21181001,0.3035326
21181002,0.72175616
21181003,1.5151764
21181004,1.7532158
21181005,1.3940368
21181006,1.127735
21181007,0.32799652
21181008,0.6315217
21181009,0.72538507
21181010,0.57738918
21181011,1.088509
21181012,1.4471638
21181013,1.2847197
21181014,1.3359262
21181015,1.6107497
21181016,1.1602374
21181017,0.91774487
21181018,1.0048168
21181019,0.81971228
21181020,0.85529733
21181021,1.1118881
21181022,0.8862974
21181023,1.3773367
21181024,0.60258478
21181025,0.31689155
21181026,0.81922686
21181027,0.94271702
21181028,1.1206979
21181029,1.4159801
21181030,1.3008654
21181031,1.6471586
21181101,1.6102426
21181102,0.76185697
21181103,1.4055775
21181104,1.3394529
21181105,1.2017937
21181106,1.7214601
21181107,1.5998992
21181108,1.4230667
21181109,0.72530121
21181110,0.9869802
21181111,1.4792229
21181112,1.4403017
21181113,1.5445753
21181114,1.4038396
21181115,0.9739272
21181116,1.4360914
21181117,1.106207
21181118,0.56787652
21181119,1.0455345
21181120,0.86031592
21181121,1.2374256
21181122,1.1770823
21181123,1.159438
21181124,0.96301001
21181125,1.4088076
21181126,0.72418541
21181127,1.3009118
21181128,1.0397791
21181129,1.1635942
21181130,0.8411926
21181201,0.85149008
21181202,1.014637
21181203,1.083867
21181204,1.1462579
21181205,1.1093905
21181206,1.2833105
21181207,1.2033809
21181208,1.4393165
21181209,1.470399
21181210,0.83057582
21181211,1.3845361
21181212,0.97857893
21181213,1.0048842
21181214,0.94710821
21181215,1.055418
21181216,0.97996646
21181217,1.2128564
21181218,0.94671309
21181219,1.2999554
21181220,1.0937115
21181221,0.83057785
21181222,1.2648233
21181223,1.0625157
21181224,0.59928977
21181225,0.89785862
21181226,0.7771945
21181227,1.1353753
21181228,1.2236414
21181229,1.0271876
21181230,0.95212758
21181231,1.0368241
21190101,0.86496687
